,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,1.8836664319248826,2.9694815339709857,-0.6396995198604765,2.3937662525442905e-17,0.13014392014096476,-97.21686580318863,-96.39757099288228,-93.95385631312901,-247.96498286114334,-1.4637985756849048e-07,699,0.27820451000000807
