,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.28144175059635657,0.4280004251625345,0.47991203640962654,0.9993948890177775,0.9917010376190178,-25.1663405138288,3.9708665010623045,15.33827033182018,,0.23050882276042206,292,3.541156941666668
