,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,1162.9560861219238,2668.9329725843,-5.7951366438082195,2.652942077633444,1.8744272703618794,147.41753760688596,197.46577757130416,107.83274220760042,16.347823593738266,0.07735909493895399,3056,142.08864147445007
