,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.26237959038971204,0.46602704131256434,0.4276888863116277,1.0042048423336984,0.9044576528589421,-17.697932165395375,13.36093537239442,18.056572305250036,189.16093182108193,0.32455111888648824,659,5.702521796666709
