,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,387.084477599347,891.0831038091435,-0.23409851051165198,0.09438686640323068,0.07362072814982498,-91.29506519248079,-89.36772368039628,-91.47116086641951,-174.06341564034827,0.0024905848123524255,2917,16.186477106666644
