,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.4856817410695086,0.7281225364315513,0.1025450112052253,0.8024254265409541,1.4651354698105783,-31.665761815743135,-10.795345195963572,18.20621188182762,2.966730534296108,0.1406992816920336,525,2.904995444233646
