,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.7386278121436574,1.1216685693329242,-0.1926700289164216,0.7215879246911582,1.4696389075505774,-41.45925346505398,-6.953471080742481,24.206268833146616,-3.075577439437439,0.047531194868841276,477,3.127523664999999
