,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.1770849835489545,0.3184035383561462,0.4624818782977155,1.0306823806306702,0.6884112692821026,-3.3086983379198407,8.934529196758755,-5.288070307538958,374.6434757453981,0.2700045784457017,660,4.688252978333306
