,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,45.8434333166749,62.204982451908045,0.005156751230795398,1.247823314382489,0.9707690501411296,-9.257015368924385,10.924723289730126,30.409899187088612,,0.21111285701025917,4246,3941.588470538334
