,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.14046595200268674,0.25197456945957414,0.5300910072785859,0.8888709395579547,0.9484614032817472,-12.05530342338732,-13.368567566660714,-6.199393879772554,3.7231198109160806,0.21491067123328134,411,16.411746827349997
