,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.4466408639962392,0.688012219581991,0.4026426940607938,0.8178683965516713,1.1139389229486456,-30.98012411468458,-10.23333273153134,3.690245754602841,5.378847312779326,0.1404579138427432,607,16.386140740766617
