,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,1.112693219166724,1.6048060338797496,-1.405076939515208,1.5387206129395627,1.0339775359421295,33.98515250007319,51.10377251958858,31.477931220366276,328.56010654621775,0.11287710368246007,1782,125.01721727888314
