,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.23783392427410413,0.3440792319982247,0.6767139207501719,0.9888494222844821,1.036879619256656,5.9203291244617136,-2.2185576898948476,0.547511716681116,3.100690316654323,0.4083884823120908,2265,43.59501283499994
