,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.38989687421240704,0.6927181392232161,0.6020884157370233,0.7260936625876047,0.9348449356237428,-26.51824820227585,-20.553236832546744,-12.131636341654879,-18.679119147676907,0.0022555389303586804,235,17.776785017149813
