,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.08775669250833516,0.13480782832146349,0.10935793535249283,1.0643464399064235,0.747413068800662,-6.817734035976476,1.9340662173163157,-0.20664328808290294,68.83555085471846,0.14336705232954672,691,4.516271146666653
