,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,2329.246523992672,2985.262555752729,-29389.800961260506,107.6377857070117,-269.6258788247918,-27.6395866036688,-32.69480749354115,-35.33403545332346,,0.3634585369216191,2265,46.30571993999959
