,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,384475.6476944915,449517.1508952428,-39616114170.71469,103125.79057662368,142152.95641947156,6101103.679570834,7140937.202747014,9563165.622239858,7472.985331117276,0.06802775750772816,4131,87.78758842166668
