,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,524.7520724393611,724.7441098479927,-7.681140236785319,2.7663363045371914,-0.9788165448619448,-10.462018619355819,163.46617730538125,407.67515536811345,,0.26918628797624733,4072,185.47301494499987
