,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,2.168037548647376,2.5286573892846476,-0.18900311444992735,0.6852081972288455,1.755130170444439,-17.256811315019693,-10.662628167005689,19.747276877816372,-161.78630059455799,0.12688079156540955,699,4.185425351666678
