,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,1.015680819286035,1.529240695585564,0.5114612925807476,0.8787488603588328,1.2820088981501339,-6.966687936727132,-6.982311406099691,6.829012678267692,-80.18930112249404,0.35792399227528005,2323,186.26430483053338
