,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.6421757277608716,1.014535954820305,0.02427801515663619,0.6686192485363206,1.3033246356953612,-48.981625589529315,-16.46341268989528,12.31191197361083,-2.8652327092269125,0.033884681146212015,477,5.6270879549999995
