,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.27645357651940317,0.580548393148078,0.41559049320658825,0.7935543363199189,0.9755145912846553,-32.85468251401941,-2.5507430197657106,5.647909498242501,58.77448158536246,0.0933345365464826,680,3.429493324999991
