,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,1.522917121779616,1.6895517546541488,-0.5974824903903655,0.6186131321090058,2.2394492797825674,-30.576621275166048,-2.9229859403909337,45.9923698715686,-91.64674271208214,0.07112468250648007,2586,218.85514083000015
