,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,1.733468337437845,2.269663903904599,0.18094951985843,0.9603178137563038,1.0638188873966967,7.768549687070321,5.357649291485934,1.1079767934520426,-878.5701387242952,0.05823109769871593,328,15.162339430249995
