,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
0,0.1798270564870072,0.3315948637382466,0.41702097489660406,0.9394667497920307,0.5859742875517965,-10.24746950703658,-5.049621968756384,-19.19057433768573,378.11362982882406,0.2425683226382499,660,5.591847603333311
